id,influencer_id,description_fr,description_en,preferences_fr,preferences_en,Acid house,African music,Alternative rock,Ambient,Blues,Bossa Nova,Chill-out,Classical Music,Coldwave,Country,Dance music,Dance-pop,Deep house,Disco,Dream Pop,Dub,Electro swing,Electronic rock,Electronica,Electropop,Experimental,Experimental Jazz,Experimental rock,Film Music,French house,Funk,Future house,Garage rock,Grime,Hard rock,Hip hop,House music,Indie folk,Indie pop,Indie rock,Instrumental,International Pop,Latin music,Lo-Fi,Metal,Minimal,Modern Jazz,New wave,Noise rock,Nouvelle Scène,Nu-disco,Pop rock,Pop soul,Post-punk,Post-rock,Progressive pop,Progressive rock,Psychedelic pop,Psychedelic rock,Punk,R&B,Rap,Rap français,Reggae,Rock and roll,Samba,Singer-songwriter,Soul,Surf rock,Synthpop,Synthwave,Techno,Traditional Music,Trap,Trip hop,Variété Française
1128,1128,"Le Bijou est une salle de concert indépendante située en arrière boutique d'un bistro de quartier.  
Quérir de nouveaux artistes, débusquer les créations, encourager les rencontres, parcourir les festivals pour vous ramener les perles rares, auditionner les débutants sont les missions que nous nous sommes fixées. 
Ils sont nombreux les artistes, aujourd'hui reconnus, qui ont foulé les planches du 123 avenue de Muret : Les Têtes Raides, Yann Tiersen, Cali, Bénabar, Vincent Roca, Wally, Juliette, Zebda, La Tordue, Cuarteto Cedron, Les Malpolis, Monk o marok, Yannick Jaulin , Anaïs, Anis, Emily Loizeau, Jeanne Cherhal...","Le Bijou is an independent live venue  located in Toulouse, France.
Some artists who have played at Le Bijou:  Les Têtes Raides, Yann Tiersen, Cali, Bénabar, Vincent Roca, Wally, Juliette, Zebda, La Tordue, Cuarteto Cedron, Les Malpolis, Monk o marok, Yannick Jaulin , Anaïs, Anis, Emily Loizeau, Jeanne Cherhal...",chanson en français,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1129,1129,"Keep MTL Weird c’est avant tout l’initiative d’une gang d’amis culottée désireuse de faire partager l’actualité vibrante et délirante de la scène montréalaise ; des reportages, des articles, des rencontres, des playlists, du local et du responsable.
Basé sur le partage et l’interaction KMW évolue au cœur des communautés.
La team s’engage à dénicher des alternatives pour bousculer les codes et habitudes de sorties et promouvoir les collectifs et artistes émergents.

Connaître, partager, ressentir, émouvoir, inspirer, vivre ! C’est ça Keep MTL Weird","Keep MTL Weird aims at sharing news about the exciting Montreal music scene! Reports, reviews, meetings, playlists, local and responsible.","De Montréal, actu à Montréal","From Montreal, news in Montreal",0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
1130,1130,"360° deal music agency based at Prague, Czech Republic with EU wide activities. International performance marketing services for music industry and private sector.","360° deal music agency based at Prague, Czech Republic with EU wide activities. International performance marketing services for music industry and private sector.",,"Entertaining, wild energy acts with an extra spark in what they do. Both music and live performance.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
1131,1131,Chaine de télévision musicale,Independent Music Channel,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1132,1132,"Né et ayant grandi en banlieue parisienne, Rodrigue Mercier a débuté dans le monde de la musique il y a 15 ans comme ingénieur du son et producteur. 
 D'innombrables heures passées en studio et en tournée avec un large éventail d'artistes l'amènent à se lancer dans une carrière de management et de booking, solidement implantée en France et dans d'autres pays européens.
 Il travaille présentement avec l'auteur-compositeur-interprète canadien-français Theo Lawrence, le groupe multinational Al-Qasar et des groupes internationaux.","Born and raised in Paris suburbia, Rodrigue Mercier started in music business 15 years ago as a sound engineer and producer. 
Countless hours spent in studio and on tour with a wide array of artists lead him to start a managing and booking career, firmly established in France and  in other european countries (Germany, Netherlands, Italy, Spain...).
He curently works with French artists (French-Canadians Theo Lawrence & The Hearts, French-Moroccan combo Al Qasar..) and international acts",L’originalité ,Personal music,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
1133,1133,Une radio Caribbean 100% internet,A Caribbean radio 100% online,Musique caribéenne,Caribbean music,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1134,1134,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1135,1135,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1136,1136,Dazed & High Playlists by Mehdi Decroix.,Dazed & High Playlists by Mehdi Decroix.,,Everything groovy,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0
1137,1137,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1138,1138,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1139,1139,16x16  est un média consacré aux musiques urbaines et à l'actu du rap indépendant !,16x16 is a website focusing on urban music and independant rap news !,"Rap, rap FR, musiques urbaines...",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1140,1140,"Le festival Bomboclat se concentre sur la musique contemporaine Dancehall et Afrobeats. Notre programme combine des artistes jeunes et futurs avec des leaders du genre tels que Konshens, Maleek Berry, Gyptian, Stonebwoy, Jahyanai x Bamby, Busy Signal, Kelvyn Boy, Spice, Afro B, Yxng Bane ... Nous découvrons chaque jour de nouveaux artistes. Ce qui est important pour garder la plate-forme pertinente.","Bomboclat Festival focusses on contemporary Dancehall and Afrobeats music. Our program combines young and upcoming artists with genre leaders such as Konshens, Maleek Berry, Gyptian, Stonebwoy, Jahyanai x Bamby, Busy Signal, Kelvyn Boy, Spice, Afro B, Yxng Bane... We are discovering new artists on daily basis. Which is important to keep the platform relevant.","Tout: essais, démos, chansons finies, collabs, reprises ...","Anything, try-outs, demo's, finished songs, collabs, covers ... ",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1141,1141,Je possède une House playlist dans Spotify qui compte plus de 30.000 abonnés et qui ne cesse de croître. La playlist est une sélection actualisée des meilleurs hits 2019 House Music sur Spotify.,"I own a House Spotify playlist with more than 30.000 followers, and growing. The playlist is an updated selection of the best 2019 House Music hits on Spotify.","Toute la musique électronique de 2019 convient, mais préférez la musique commerciale. Par exemple: dance, edm, tropical house; avec des voix entraînantes et des mélodies rythmiques.","All electronic music of 2019 is fine, but preferably commercial music. For ex.: dance, edm, tropical house; with catchy vocals and rythmic melodies.",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1142,1142,OKLM est un groupement de média consacré aux cultures urbaines et un dénicheur de talents RAP FR & RAP US depuis 2015 .,OKLM is a group of media focusing on urban cultures and on the scouting of new talents in french rap and US rap .,"Rap FR, Rap US...","French Rap, US Rap",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1143,1143,"Parlophone France est un label du groupe Warner Music France .
Quelques artistes :
Renaud // Alain Souchon // Soprano Officiel // Julien Clerc // Zaho // Club cheval // Françoise Hardy // IGIT // Sianna // Hyphen Hyphen // Synapson // we are I.V // Rokia Traore // Magic System // Hindi Zahra // Jean-Louis Aubert // Mickey3d ...","Parlophone France is a music record label of Warner Music France 
Some of our artists :
Renaud // Alain Souchon // Soprano Officiel // Julien Clerc // Zaho // Club cheval // Françoise Hardy // IGIT // Sianna // Hyphen Hyphen // Synapson // we are I.V // Rokia Traore // Magic System // Hindi Zahra // Jean-Louis Aubert // Mickey3d ...","Chanson FR, pop, chansons à texte ...",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1144,1144,"Bunka Media est un Média Culturé 🤯
Pour faire simple on parle de la pop culture comme personne. On aime aussi dénicher de nouveaux talents et les pousser via nos évènements.","Bunka Media is a Cultured Media   
To put it simply, we are talking about pop culture as a person. We also like to find new talents and push them through our events.",Belles Melodies,,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1
1145,1145,"Je travaille dans le secteur spectacle culture depuis 2002. Crée en 2015, notre entreprise Baam productions SAS accompagne des artistes en tournée en France et en Europe et nous collaborons avec des artistes visuels spécialisés dans les arts numériques. Baam productions propose des solutions aux collectivités et entreprises privés pour l'étude, la conception de leurs évènements. Nous avons un partenariat avec Unibail Rodmaco (Centre Confluence Lyon) et depuis peu avec le groupe « les hôtels d’en haut » à Val Thorens. Nous établissons la saison musicale de leurs deux hôtels situés dans cette magnifique station. 
Je suis également le manager de l'artiste ROCK BLUES québécois THEY CALL ME RICO ( nouvel album paru le 09/11 SWEET EXIL)","I work in the show culture sector since 2002. Created in 2015, our company Baam productions SAS accompanies touring artists in France and Europe and we collaborate with visual artists specialized in digital arts. 

I am also the manager of the Quebec ROCK BLUES artist THEY CALL ME RICO (new album released on 09/11 SWEET EXIL)","Chanson, Rock, Pop, Folk","Chanson, Rock, Pop, Folk",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1146,1146,,,Belles mélodies ,Sweet melody,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
1147,1147,"Robbins Entertainment was launched in 1996 by Cory Robbins. The independent label has had numerous successes in the pop and dance music markets, including scoring such top 10 dance/pop hits as Afrojack feat. Eva Simons “Take Over Control”, Cascada’s “Evacuate The Dancefloor”, “Everytime We Touch”, D.H.T.’s “Listen To Your Heart”, and DJ Sammy’s “Heaven.” The label is distributed by The Orchard.

Prior to launching Robbins Entertainment, Cory Robbins was president and co-owner of Profile Records, a seminal label in the rap, reggae, and pop music scenes known for such hit artists as the multi platinum-selling Run-D.M.C., as well as DJ Quik, Rob Base, and Judy Torres.","Robbins Entertainment was launched in 1996 by Cory Robbins. The independent label has had numerous successes in the pop and dance music markets, including scoring such top 10 dance/pop hits as Afrojack feat. Eva Simons “Take Over Control”, Cascada’s “Evacuate The Dancefloor”, “Everytime We Touch”, D.H.T.’s “Listen To Your Heart”, and DJ Sammy’s “Heaven.” The label is distributed by The Orchard.

Prior to launching Robbins Entertainment, Cory Robbins was president and co-owner of Profile Records, a seminal label in the rap, reggae, and pop music scenes known for such hit artists as the multi platinum-selling Run-D.M.C., as well as DJ Quik, Rob Base, and Judy Torres.",Electronic & Dance pop,Electronic & Dance pop,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1148,1148,,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1149,1149,À faire pour demain. Découverte d'artistes sur Instagram et podcast.,À faire pour demain. Découverte d'artistes sur Instagram et podcast.,"Prio sur francophones, urbain","Priority on French-speaking, urban music",0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1
1150,1150,,"We promote artists globally online through thought-provoking interviews and by featuring their various musical works.


We consist of Music Blogs, Online YouTube Music TV channels, Music Mag Book and Spotify/Deezer/ SoundCloud/ Apple Music Playlists for the promotion of artists.",,,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0
1151,1151,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1152,1152,"YouTube Channel, Facebook page, SoundCloud Profile, Blog covering most genres, from electronica to rock.","YouTube Channel, Facebook page, SoundCloud Profile, Blog covering most genres, from electronica to rock.",chill,trance,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1153,1153,"Radio romande. Esprit rock, actualité décontractée et playlist éclectique. DéchiRRe ta RRoutine !","Radio located in Suisse Romande (Romandy). Rock spirit, chill atmosphere and eclectic playlist !","Éclectique, esprit rock","Eclectic, rock spirit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1154,1154,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1155,1155,"Artiste résidant en Île-de-France, inscris toi pour La Grande Party, le 1er dispositif de repérage et d'accompagnement pensé à l'échelle du Grand Paris 🔥","Artiste résidant en Île-de-France, inscris toi pour La Grande Party, le 1er dispositif de repérage et d'accompagnement pensé à l'échelle du Grand Paris 🔥",Réside en Île-de-France,,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1156,1156,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157,1157,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1158,1158,"TikTok est la destination incontournable pour les vidéos mobiles au format court.
Nous avons pour mission d'être une source d'inspiration pour les utilisateurs et d'enrichir leur quotidien en offrant un lieu où exprimer leur créativité ainsi qu'une expérience authentique, amusante et positive.","Our Mission
TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy.",parties de morceaux avec un gimmick video (mimable) ou tres catchy entrainante / commercial. ,Parts of tracks with a video gimmick (you can mimic),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1159,1159,A&R & Management,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1160,1160,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1161,1161,"Programmateur au sein de l'association Track'n'art, organisatrice du festival Track'n'art","Music programmer for Track'n'art association, organizing the Track'n'art festival","Bel univers, expérience du live","Beautiful universe, experience on stage",1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0
1162,1162,"Lumiere est un studio et un média d'art Français tout droit sorti de la tête de deux passionnés. 

L'idée est d'offrir un support concret à des artistes tout aussi différents les uns que les autres. Qu'il soit musicien, peintre, graphiste, sculpteur, réalisateur, architecte, danseur, écrivain, qu'il cherche à exprimer un sentiment, une idée, une opinion ou des valeurs, le but est de l'aider à partager cela. 

Que cela passe par des articles, des réalisations audiovisuelles, ou des événements, lors d'expositions ou de sessions live par exemple.",,,,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1
1163,1163,"Artiste compositeur de musique electronique , en autoproduction depuis 2016","Electronic music composer , selfproducing since 2016",,,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1165,1165,Instagram officiel Sizlacofficiel,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,1166,"Blog rock, indie pop | bières de dégustation depuis 2009.
Stone Roses, Oasis, Charlatans, The Verve, Echo and The Bunnymen, Radiohead, Blur… comptent sans doute parmi les influences majeures de Merseyside. Cependant, le blog revendique aussi le rock américain, de Nirvana à The Strokes en passant par les Pixies, et Sonic Youth ou la scène lo-fi (Dinosaur Jr, Sebadoh, Pavement…). Sans oublier la vague shoegaze ou la pop 60's.",Indie rock & indie pop blog,"Les morceaux noisy et dissonants, parfois destructurés, pas trop conventionnels (Sonic Youth, Pavement, OMNI), ",,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1167,1167,Je suis un slasheur : Manager / Conseiller artistique / Auteur / Compositeur / Coach artistique ... http://davyanders.fr/,I'm a slasher: Manager / Artistic advisor / Writer-Composer / Artistic coach... http://davyanders.fr/,Projets en développement,Developing projects,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1
1168,1168,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1169,1169,,"“Tell Me” kicks off thoughtfully, with a folk-pop sensibility, accompanied by an acoustic guitar and a thumping drum.  Di Santos doesn’t need much production to fuel his fire – he sounds terrific just the way he is. Whatever instrumentation he adds to the song later, only adds sugar to an already sweet performance.

Di Santos does not need to reinvent the wheel on “Tell Me“, he just needs to be his true self. Here, it’s all upbeat, positive vibes, as he dishes out messages of love and longing. He follows each verse with a clever pre-chorus that thrives on optimistic wordplay, and in the chorus, the encouraging, hopeful language continues in all its glory.

Di Santos’ performance is alluring and radiant. Vocally, his tenor remains both edgy and sweet, while his bars are agile and endearing. A breezy, bright, and chivalrous number.  “Tell Me” checks off all of the boxes Di Santos excels at. It’s easy to be hypnotized by the beauty of his vocal instrument, and it’s in full-on expressive mode on here.

This record sounds fuses singer-songwriter, and folk-pop, while being anchored by a robust bass line and an insistent drumbeat.  From the start, this somewhat quirky tune is groovy to the ninth degree – there’s an undeniable charm and an infectious vibe. “Tell Me” takes audiences to Di Santos’ true troubadour vibe of catchy guitar riffs and spot-on street corner rhymes all about knowing, wanting, and giving love.",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1170,1170,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1171,1171,Média basé à Rouen,,"Qualité sonore, titres professionnels","Sound quality, professionnal tracks",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1172,1172,"Nous sommes une agence de booking d'artistes en ligne offrant un service 100% gratuit aux artistes talentueux, passionnés et professionnels.  

Un service accessible pour tous les types d’artistes: Musicien.nes, humoristes, Magicien.nes, Clowns, Conteurs, Acrobates... Etc.!! 

Book Ton Artiste à créée une solution qui réuni facilité, visibilité et qualité. 

C'est le cœur❤ de notre agence.

Notre processus de sélection est humain et personnalisé, basé sur ta passion, tes expériences et tes intentions. Nous allons à ta rencontre et à la rencontre de chacun des artistes voulant utiliser la plateforme afin de voir s'il y a un ''match'' et ainsi confirmer tes intentions et ton parcours professionnels artistique. Tu dois avoir un minimum d'expérience et être en mesure de démontrer tes capacités et qualités de performances (soit en envoyant des démos vidéos, audio, ou une invitation lors de un de tes spectacles).

Ton outil, notre plateforme pour promouvoir ton art, faciliter les booking, augmenter ta visibilité. Le tout gratuitement pour les artistes. Donc aucun frais de gestion, aucun frais de publicité, aucune commission et aucune exclusivité! On travaille en équipe!

Nous mettons plusieurs éléments à ta disposition afin d'augmenter ton taux de booking, par exemple:

- Gestion de ton calendrier de disponibilités
- Mise en ligne de tes événements publics
- Partage de tes disponibilités sur nos médias sociaux (Facebook, Instagram, YouTube, etc.)
- Administration des contrats de spectacle
- Gestion de paiement des clients
- Entrevues personnalisées
- Podcast
- Et plus à venir!

***Service disponible seulement au Québec pour le moment***","We are an online artists booking agency offering a 100% free service to talented, passionate and professional musicians. Only available in Quebec for now!",Vos démos,Demos,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1173,1173,"Plateforme de management artistique, nous conseillons et accompagnons nos artistes sur tous les sujets auxquels ils sont confrontés dans le développement de leur projet.",,ouvert à tout projet,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
